timestamp,demand_mw,solar_capacity_factor,wind_capacity_factor
2021-03-06 18:00:00,8621.294,0.0,0.394856
2021-03-06 19:00:00,8701.053,0.0,0.381213
2021-03-06 20:00:00,8623.923,0.0,0.366309
2021-03-06 21:00:00,8426.686,0.0,0.351965
2021-03-06 22:00:00,8192.846,0.0,0.33989
2021-03-06 23:00:00,7996.976,0.0,0.331461
2021-03-07 00:00:00,7366.124,0.0,0.326575
2021-03-07 01:00:00,7218.366,0.0,0.327428
2021-03-07 02:00:00,7117.575,0.0,0.332668
2021-03-07 03:00:00,7114.572,0.0,0.34134
2021-03-07 04:00:00,7231.798,0.0,0.352056
2021-03-07 05:00:00,7446.718,0.0,0.36319
2021-03-07 06:00:00,7699.467,0.0,0.373114
2021-03-07 07:00:00,7920.153,0.034947,0.380421
2021-03-07 08:00:00,8058.632,0.158229,0.384128
2021-03-07 09:00:00,8100.756,0.303408,0.383813
2021-03-07 10:00:00,8065.945,0.434666,0.379681
2021-03-07 11:00:00,7992.015,0.525101,0.372541
2021-03-07 12:00:00,7918.696,0.557271,0.363699
2021-03-07 13:00:00,7879.18,0.525101,0.354789
2021-03-07 14:00:00,7900.334,0.434666,0.347548
2021-03-07 15:00:00,8002.193,0.303408,0.343584
2021-03-07 16:00:00,8185.993,0.158229,0.34416
2021-03-07 17:00:00,8414.664,0.034947,0.350016
2021-03-07 18:00:00,8609.824,0.0,0.361268
2021-03-07 19:00:00,8685.968,0.0,0.377386
2021-03-07 20:00:00,8605.225,0.0,0.397257
2021-03-07 21:00:00,8404.382,0.0,0.419332
2021-03-07 22:00:00,8166.944,0.0,0.441821
2021-03-07 23:00:00,7967.489,0.0,0.462928
2021-03-08 00:00:00,7769.05,0.0,0.480091
2021-03-08 01:00:00,7617.741,0.0,0.494141
2021-03-08 02:00:00,7513.42,0.0,0.50351
2021-03-08 03:00:00,7506.911,0.0,0.508254
2021-03-08 04:00:00,7620.659,0.0,0.509038
2021-03-08 05:00:00,7832.13,0.0,0.507041
2021-03-08 06:00:00,8081.463,0.0,0.503776
2021-03-08 07:00:00,8298.77,0.039315,0.50088
2021-03-08 08:00:00,8433.908,0.167743,0.499874
2021-03-08 09:00:00,8472.733,0.317554,0.501949
2021-03-08 10:00:00,8434.668,0.45251,0.507794
2021-03-08 11:00:00,8357.53,0.545323,0.517491
2021-03-08 12:00:00,8281.054,0.578313,0.530496
2021-03-08 13:00:00,8238.433,0.545323,0.545702
2021-03-08 14:00:00,8256.537,0.45251,0.561583
2021-03-08 15:00:00,8355.405,0.317554,0.576393
2021-03-08 16:00:00,8536.273,0.167743,0.588398
2021-03-08 17:00:00,8762.075,0.039315,0.596105
2021-03-08 18:00:00,8954.432,0.0,0.598465
2021-03-08 19:00:00,9027.84,0.0,0.595011
2021-03-08 20:00:00,8944.431,0.0,0.585925
2021-03-08 21:00:00,8740.994,0.0,0.572013
2021-03-08 22:00:00,8501.037,0.0,0.554604
2021-03-08 23:00:00,8299.14,0.0,0.535373
2021-03-09 00:00:00,7662.027,0.0,0.515115
2021-03-09 01:00:00,7508.434,0.0,0.497535
2021-03-09 02:00:00,7401.911,0.0,0.482994
2021-03-09 03:00:00,7393.286,0.0,0.472356
2021-03-09 04:00:00,7505.002,0.0,0.465877
2021-03-09 05:00:00,7714.531,0.0,0.463183
2021-03-09 06:00:00,7962.011,0.0,0.463331
2021-03-09 07:00:00,8177.555,0.042763,0.464951
2021-03-09 08:00:00,8311.024,0.172702,0.466444
2021-03-09 09:00:00,8348.274,0.322904,0.466209
2021-03-09 10:00:00,8308.728,0.457734,0.462877
2021-03-09 11:00:00,8230.206,0.550294,0.455503
2021-03-09 12:00:00,8152.444,0.583167,0.443711
2021-03-09 13:00:00,8108.636,0.550294,0.427756
2021-03-09 14:00:00,8125.653,0.457734,0.408498
2021-03-09 15:00:00,8223.534,0.322904,0.387301
2021-03-09 16:00:00,8403.517,0.172702,0.365856
2021-03-09 17:00:00,8628.537,0.042763,0.345961
2021-03-09 18:00:00,8820.214,0.0,0.329288
2021-03-09 19:00:00,8893.046,0.0,0.317162
2021-03-09 20:00:00,8809.165,0.0,0.310387
2021-03-09 21:00:00,8605.361,0.0,0.30914
2021-03-09 22:00:00,8365.141,0.0,0.312954
2021-03-09 23:00:00,8163.086,0.0,0.320777
2021-03-10 00:00:00,7525.762,0.0,0.330095
2021-03-10 01:00:00,7372.222,0.0,0.341213
2021-03-10 02:00:00,7265.857,0.0,0.351367
2021-03-10 03:00:00,7257.494,0.0,0.35903
2021-03-10 04:00:00,7369.578,0.0,0.363099
2021-03-10 05:00:00,7579.579,0.0,0.363032
2021-03-10 06:00:00,7827.635,0.0,0.358914
2021-03-10 07:00:00,8043.859,0.048658,0.351442
2021-03-10 08:00:00,8178.11,0.186735,0.341812
2021-03-10 09:00:00,8216.245,0.344958,0.331556
2021-03-10 10:00:00,8177.686,0.486497,0.322316
2021-03-10 11:00:00,8100.251,0.583491,0.31562
2021-03-10 12:00:00,8023.676,0.617912,0.312655
2021-03-10 13:00:00,7981.154,0.583491,0.314104
2021-03-10 14:00:00,7999.555,0.486497,0.320033
2021-03-10 15:00:00,8098.916,0.344958,0.329881
2021-03-10 16:00:00,8280.475,0.186735,0.342518
2021-03-10 17:00:00,8507.164,0.048658,0.356389
2021-03-10 18:00:00,8700.603,0.0,0.369718
2021-03-10 19:00:00,8775.289,0.0,0.380734
2021-03-10 20:00:00,8693.351,0.0,0.387908
2021-03-10 21:00:00,8491.577,0.0,0.390149
2021-03-10 22:00:00,8253.474,0.0,0.38695
2021-03-10 23:00:00,8053.62,0.0,0.378448
2021-03-11 00:00:00,7418.425,0.0,0.364371
2021-03-11 01:00:00,7267.249,0.0,0.348076
2021-03-11 02:00:00,7163.327,0.0,0.330158
2021-03-11 03:00:00,7157.484,0.0,0.312379
2021-03-11 04:00:00,7272.162,0.0,0.296392
2021-03-11 05:00:00,7484.828,0.0,0.283526
2021-03-11 06:00:00,7735.62,0.0,0.274613
2021-03-11 07:00:00,7954.648,0.054344,0.269877
2021-03-11 08:00:00,8091.767,0.198872,0.268918
2021-03-11 09:00:00,8132.834,0.363109,0.27077
2021-03-11 10:00:00,8097.266,0.50953,0.274046
2021-03-11 11:00:00,8022.882,0.609697,0.277132
2021-03-11 12:00:00,7949.411,0.645217,0.278421
2021-03-11 13:00:00,7910.046,0.609697,0.276538
2021-03-11 14:00:00,7931.655,0.50953,0.270542
2021-03-11 15:00:00,8034.271,0.363109,0.260062
2021-03-11 16:00:00,8219.129,0.198872,0.245363
2021-03-11 17:00:00,8449.158,0.054344,0.227324
2021-03-11 18:00:00,8645.977,0.0,0.207326
2021-03-11 19:00:00,8724.078,0.0,0.187087
2021-03-11 20:00:00,8645.588,0.0,0.168431
2021-03-11 21:00:00,8447.294,0.0,0.153063
2021-03-11 22:00:00,8212.696,0.0,0.142339
2021-03-11 23:00:00,8016.373,0.0,0.137101
2021-03-12 00:00:00,7384.578,0.0,0.136512
2021-03-12 01:00:00,7236.972,0.0,0.142247
2021-03-12 02:00:00,7136.635,0.0,0.152241
2021-03-12 03:00:00,7134.389,0.0,0.165041
2021-03-12 04:00:00,7252.673,0.0,0.178949
2021-03-12 05:00:00,7468.952,0.0,0.192256
2021-03-12 06:00:00,7723.359,0.0,0.203474
2021-03-12 07:00:00,7946.002,0.053586,0.21153
2021-03-12 08:00:00,8086.734,0.187584,0.215913
2021-03-12 09:00:00,8131.407,0.338638,0.216733
2021-03-12 10:00:00,8099.437,0.47286,0.214709
2021-03-12 11:00:00,8028.637,0.564524,0.211055
2021-03-12 12:00:00,7958.736,0.597005,0.207313
2021-03-12 13:00:00,7922.923,0.564524,0.205136
2021-03-12 14:00:00,7948.062,0.47286,0.206051
2021-03-12 15:00:00,8054.184,0.338638,0.211244
2021-03-12 16:00:00,8242.52,0.187584,0.221385
2021-03-12 17:00:00,8475.999,0.053586,0.236529
2021-03-12 18:00:00,8676.233,0.0,0.256092
2021-03-12 19:00:00,8757.713,0.0,0.278917
2021-03-12 20:00:00,8682.564,0.0,0.303419
2021-03-12 21:00:00,8487.568,0.0,0.327783
2021-03-12 22:00:00,8256.225,0.0,0.350199
2021-03-12 23:00:00,8063.109,0.0,0.36909
2021-03-13 00:00:00,6998.176,0.0,0.382248
2021-03-13 01:00:00,6853.675,0.0,0.391247
2021-03-13 02:00:00,6756.388,0.0,0.3951
2021-03-13 03:00:00,6757.133,0.0,0.394511
2021-03-13 04:00:00,6878.349,0.0,0.390705
2021-03-13 05:00:00,7097.497,0.0,0.38525
2021-03-13 06:00:00,7354.707,0.0,0.379845
2021-03-13 07:00:00,7580.086,0.046577,0.376081
2021-03-13 08:00:00,7723.484,0.156412,0.375225
2021-03-13 09:00:00,7770.751,0.279274,0.378048
2021-03-13 10:00:00,7741.3,0.388092,0.384716
2021-03-13 11:00:00,7672.943,0.462284,0.394772
2021-03-13 12:00:00,7605.406,0.488553,0.407199
2021-03-13 13:00:00,7571.877,0.462284,0.420559
2021-03-13 14:00:00,7599.217,0.388092,0.433195
2021-03-13 15:00:00,7707.456,0.279274,0.443458
2021-03-13 16:00:00,7897.823,0.156412,0.44994
2021-03-13 17:00:00,8133.244,0.046577,0.451668
2021-03-13 18:00:00,8335.331,0.0,0.448249
2021-03-13 19:00:00,8418.574,0.0,0.43993
2021-03-13 20:00:00,8345.094,0.0,0.427575
2021-03-13 21:00:00,8151.674,0.0,0.412563
2021-03-13 22:00:00,7921.812,0.0,0.396607
2021-03-13 23:00:00,7730.079,0.0,0.381539
2021-03-14 00:00:00,7102.437,0.0,0.367993
2021-03-14 01:00:00,6959.123,0.0,0.359506
2021-03-14 02:00:00,6862.923,0.0,0.355858
2021-03-14 03:00:00,6864.655,0.0,0.357292
2021-03-14 04:00:00,6986.756,0.0,0.36341
2021-03-14 05:00:00,7206.686,0.0,0.373234
2021-03-14 06:00:00,7464.576,0.0,0.385347
2021-03-14 07:00:00,7690.531,0.041958,0.398095
2021-03-14 08:00:00,7834.401,0.135511,0.409812
2021-03-14 09:00:00,7882.035,0.239386,0.419052
2021-03-14 10:00:00,7852.847,0.331096,0.42479
2021-03-14 11:00:00,7784.648,0.39352,0.426561
2021-03-14 12:00:00,7717.164,0.415607,0.424521
2021-03-14 13:00:00,7683.582,0.39352,0.419434
2021-03-14 14:00:00,7710.764,0.331096,0.412558
2021-03-14 15:00:00,7818.74,0.239386,0.405477
2021-03-14 16:00:00,8008.74,0.135511,0.399882
2021-03-14 17:00:00,8243.689,0.041958,0.397338
2021-03-14 18:00:00,8445.2,0.0,0.39906
2021-03-14 19:00:00,8527.763,0.0,0.405751
2021-03-14 20:00:00,8453.501,0.0,0.417488
2021-03-14 21:00:00,8259.196,0.0,0.433706
2021-03-14 22:00:00,8028.347,0.0,0.453265
2021-03-14 23:00:00,7835.527,0.0,0.474589
2021-03-15 00:00:00,7642.706,0.0,0.494773
2021-03-15 01:00:00,7498.106,0.0,0.514198
2021-03-15 02:00:00,7400.522,0.0,0.530188
2021-03-15 03:00:00,7400.774,0.0,0.541591
2021-03-15 04:00:00,7521.299,0.0,0.547832
2021-03-15 05:00:00,7739.56,0.0,0.548975
2021-03-15 06:00:00,7995.688,0.0,0.545699
2021-03-15 07:00:00,8219.789,0.045994,0.539204
2021-03-15 08:00:00,8361.717,0.1432,0.531029
2021-03-15 09:00:00,8407.32,0.25036,0.52284
2021-03-15 10:00:00,8376.015,0.344678,0.516194
2021-03-15 11:00:00,8305.615,0.408774,0.512323
2021-03-15 12:00:00,8235.847,0.431436,0.51196
2021-03-15 13:00:00,8199.901,0.408774,0.515234
2021-03-15 14:00:00,8224.64,0.344678,0.521651
2021-03-15 15:00:00,8330.097,0.25036,0.530157
2021-03-15 16:00:00,8517.502,0.1432,0.53928
2021-03-15 17:00:00,8749.786,0.045994,0.547329
2021-03-15 18:00:00,8948.561,0.0,0.552627
2021-03-15 19:00:00,9028.321,0.0,0.553735
2021-03-15 20:00:00,8951.19,0.0,0.549658
2021-03-15 21:00:00,8753.953,0.0,0.539983
2021-03-15 22:00:00,8520.113,0.0,0.524942
2021-03-15 23:00:00,8324.243,0.0,0.505389
2021-03-16 00:00:00,7692.033,0.0,0.481586
2021-03-16 01:00:00,7544.275,0.0,0.457467
2021-03-16 02:00:00,7443.484,0.0,0.433762
2021-03-16 03:00:00,7440.481,0.0,0.412193
2021-03-16 04:00:00,7557.707,0.0,0.394154
2021-03-16 05:00:00,7772.627,0.0,0.380528
2021-03-16 06:00:00,8025.376,0.0,0.371585
2021-03-16 07:00:00,8246.062,0.054435,0.36696
2021-03-16 08:00:00,8384.541,0.163725,0.365714
2021-03-16 09:00:00,8426.665,0.283381,0.366472
2021-03-16 10:00:00,8391.855,0.388377,0.367625
2021-03-16 11:00:00,8317.924,0.459617,0.367561
2021-03-16 12:00:00,8244.605,0.484787,0.364886
2021-03-16 13:00:00,8205.089,0.459617,0.358632
2021-03-16 14:00:00,8226.243,0.388377,0.348392
2021-03-16 15:00:00,8328.103,0.283381,0.334386
2021-03-16 16:00:00,8511.902,0.163725,0.317436
2021-03-16 17:00:00,8740.573,0.054435,0.298863
2021-03-16 18:00:00,8935.733,0.0,0.280313
2021-03-16 19:00:00,9011.877,0.0,0.263537
2021-03-16 20:00:00,8931.134,0.0,0.250159
2021-03-16 21:00:00,8730.291,0.0,0.241452
2021-03-16 22:00:00,8492.853,0.0,0.238171
2021-03-16 23:00:00,8293.399,0.0,0.240444
2021-03-17 00:00:00,7657.486,0.0,0.246629
2021-03-17 01:00:00,7506.177,0.0,0.257877
2021-03-17 02:00:00,7401.855,0.0,0.271524
2021-03-17 03:00:00,7395.347,0.0,0.285793
2021-03-17 04:00:00,7509.094,0.0,0.298901
2021-03-17 05:00:00,7720.566,0.0,0.309286
2021-03-17 06:00:00,7969.899,0.0,0.315814
2021-03-17 07:00:00,8187.205,0.060013,0.317918
2021-03-17 08:00:00,8322.344,0.174715,0.315663
2021-03-17 09:00:00,8361.169,0.299465,0.309728
2021-03-17 10:00:00,8323.104,0.408607,0.301301
2021-03-17 11:00:00,8245.966,0.482544,0.291907
2021-03-17 12:00:00,8169.489,0.508649,0.283193
2021-03-17 13:00:00,8126.868,0.482544,0.27669
2021-03-17 14:00:00,8144.973,0.408607,0.2736
2021-03-17 15:00:00,8243.841,0.299465,0.274621
2021-03-17 16:00:00,8424.709,0.174715,0.279844
2021-03-17 17:00:00,8650.511,0.060013,0.288734
2021-03-17 18:00:00,8842.868,0.0,0.300193
2021-03-17 19:00:00,8916.276,0.0,0.312702
2021-03-17 20:00:00,8832.867,0.0,0.324522
2021-03-17 21:00:00,8629.43,0.0,0.333926
2021-03-17 22:00:00,8389.473,0.0,0.339429
2021-03-17 23:00:00,8187.576,0.0,0.339986
2021-03-18 00:00:00,7549.17,0.0,0.333997
2021-03-18 01:00:00,7395.577,0.0,0.323925
2021-03-18 02:00:00,7289.055,0.0,0.309442
2021-03-18 03:00:00,7280.429,0.0,0.291878
2021-03-18 04:00:00,7392.146,0.0,0.27291
2021-03-18 05:00:00,7601.675,0.0,0.254342
2021-03-18 06:00:00,7849.154,0.0,0.237866
2021-03-18 07:00:00,8064.699,0.064426,0.22485
2021-03-18 08:00:00,8198.167,0.181874,0.216155
2021-03-18 09:00:00,8235.417,0.308794,0.212036
2021-03-18 10:00:00,8195.872,0.419513,0.212115
2021-03-18 11:00:00,8117.35,0.494405,0.215446
2021-03-18 12:00:00,8039.587,0.520828,0.220652
2021-03-18 13:00:00,7995.779,0.494405,0.22613
2021-03-18 14:00:00,8012.797,0.419513,0.230273
2021-03-18 15:00:00,8110.678,0.308794,0.231702
2021-03-18 16:00:00,8290.661,0.181874,0.229465
2021-03-18 17:00:00,8515.68,0.064426,0.223177
2021-03-18 18:00:00,8707.357,0.0,0.213081
2021-03-18 19:00:00,8780.189,0.0,0.200029
2021-03-18 20:00:00,8696.308,0.0,0.185372
2021-03-18 21:00:00,8492.504,0.0,0.170789
2021-03-18 22:00:00,8252.284,0.0,0.158065
2021-03-18 23:00:00,8050.229,0.0,0.148859
2021-03-19 00:00:00,7411.646,0.0,0.14333
2021-03-19 01:00:00,7258.106,0.0,0.14457
2021-03-19 02:00:00,7151.741,0.0,0.151591
2021-03-19 03:00:00,7143.379,0.0,0.163909
2021-03-19 04:00:00,7255.463,0.0,0.180456
2021-03-19 05:00:00,7465.464,0.0,0.199723
2021-03-19 06:00:00,7713.519,0.0,0.219958
2021-03-19 07:00:00,7929.743,0.075298,0.2394
2021-03-19 08:00:00,8063.994,0.206458,0.256507
2021-03-19 09:00:00,8102.129,0.347322,0.270156
2021-03-19 10:00:00,8063.57,0.469857,0.279791
2021-03-19 11:00:00,7986.136,0.552617,0.285479
2021-03-19 12:00:00,7909.56,0.581797,0.2879
2021-03-19 13:00:00,7867.038,0.552617,0.288233
2021-03-19 14:00:00,7885.439,0.469857,0.287993
2021-03-19 15:00:00,7984.801,0.347322,0.288806
2021-03-19 16:00:00,8166.36,0.206458,0.292183
2021-03-19 17:00:00,8393.049,0.075298,0.299296
2021-03-19 18:00:00,8586.488,0.0,0.31081
2021-03-19 19:00:00,8661.173,0.0,0.326778
2021-03-19 20:00:00,8579.235,0.0,0.34662
2021-03-19 21:00:00,8377.462,0.0,0.369193
2021-03-19 22:00:00,8139.359,0.0,0.392927
2021-03-19 23:00:00,7939.505,0.0,0.41603
2021-03-20 00:00:00,6866.937,0.0,0.435555
2021-03-20 01:00:00,6715.761,0.0,0.452285
2021-03-20 02:00:00,6611.839,0.0,0.463952
2021-03-20 03:00:00,6605.996,0.0,0.470036
2021-03-20 04:00:00,6720.673,0.0,0.47066
2021-03-20 05:00:00,6933.34,0.0,0.466577
2021-03-20 06:00:00,7184.132,0.0,0.459057
2021-03-20 07:00:00,7403.159,0.091655,0.44972
2021-03-20 08:00:00,7540.279,0.244458,0.440315
2021-03-20 09:00:00,7581.345,0.407589,0.432486
2021-03-20 10:00:00,7545.778,0.549102,0.42755
2021-03-20 11:00:00,7471.393,0.644539,0.426326
2021-03-20 12:00:00,7397.923,0.678166,0.429028
2021-03-20 13:00:00,7358.558,0.644539,0.435246
2021-03-20 14:00:00,7380.166,0.549102,0.444003
2021-03-20 15:00:00,7482.782,0.407589,0.453903
2021-03-20 16:00:00,7667.64,0.244458,0.463321
2021-03-20 17:00:00,7897.67,0.091655,0.470642
2021-03-20 18:00:00,8094.489,0.0,0.47448
2021-03-20 19:00:00,8172.589,0.0,0.473885
2021-03-20 20:00:00,8094.1,0.0,0.468479
2021-03-20 21:00:00,7895.805,0.0,0.458517
2021-03-20 22:00:00,7661.208,0.0,0.444871
2021-03-20 23:00:00,7464.884,0.0,0.428914
2021-03-21 00:00:00,6831.899,0.0,0.411179
2021-03-21 01:00:00,6684.293,0.0,0.395837
2021-03-21 02:00:00,6583.956,0.0,0.38341
2021-03-21 03:00:00,6581.71,0.0,0.375247
2021-03-21 04:00:00,6699.994,0.0,0.372185
2021-03-21 05:00:00,6916.273,0.0,0.374433
2021-03-21 06:00:00,7170.68,0.0,0.381558
2021-03-21 07:00:00,7393.323,0.101213,0.392543
2021-03-21 08:00:00,7534.055,0.262965,0.40593
2021-03-21 09:00:00,7578.728,0.434655,0.420019
2021-03-21 10:00:00,7546.758,0.583191,0.4331
2021-03-21 11:00:00,7475.958,0.683219,0.44368
2021-03-21 12:00:00,7406.057,0.718442,0.450688
2021-03-21 13:00:00,7370.244,0.683219,0.45361
2021-03-21 14:00:00,7395.382,0.583191,0.452561
2021-03-21 15:00:00,7501.504,0.434655,0.448256
2021-03-21 16:00:00,7689.841,0.262965,0.441915
2021-03-21 17:00:00,7923.319,0.101213,0.435082
2021-03-21 18:00:00,8123.553,0.0,0.429412
2021-03-21 19:00:00,8205.034,0.0,0.426439
2021-03-21 20:00:00,8129.885,0.0,0.427352
2021-03-21 21:00:00,7934.889,0.0,0.43283
2021-03-21 22:00:00,7703.546,0.0,0.442933
2021-03-21 23:00:00,7510.43,0.0,0.457086
2021-03-22 00:00:00,7316.637,0.0,0.472952
2021-03-22 01:00:00,7172.136,0.0,0.491332
2021-03-22 02:00:00,7074.849,0.0,0.509235
2021-03-22 03:00:00,7075.594,0.0,0.524861
2021-03-22 04:00:00,7196.81,0.0,0.536644
2021-03-22 05:00:00,7415.958,0.0,0.543457
2021-03-22 06:00:00,7673.168,0.000705,0.544753
2021-03-22 07:00:00,7898.547,0.096255,0.540625
2021-03-22 08:00:00,8041.945,0.243929,0.531794
2021-03-22 09:00:00,8089.212,0.399805,0.519497
2021-03-22 10:00:00,8059.761,0.534303,0.50532
2021-03-22 11:00:00,7991.404,0.624749,0.490977
2021-03-22 12:00:00,7923.867,0.656577,0.478076
2021-03-22 13:00:00,7890.338,0.624749,0.467902
2021-03-22 14:00:00,7917.678,0.534303,0.461241
2021-03-22 15:00:00,8025.917,0.399805,0.458277
2021-03-22 16:00:00,8216.284,0.243929,0.458571
2021-03-22 17:00:00,8451.705,0.096255,0.461124
2021-03-22 18:00:00,8653.792,0.000705,0.464515
2021-03-22 19:00:00,8737.035,0.0,0.467105
2021-03-22 20:00:00,8663.556,0.0,0.467265
2021-03-22 21:00:00,8470.135,0.0,0.463601
2021-03-22 22:00:00,8240.273,0.0,0.455161
2021-03-22 23:00:00,8048.54,0.0,0.441567
2021-03-23 00:00:00,7419.777,0.0,0.421884
2021-03-23 01:00:00,7276.463,0.0,0.399395
2021-03-23 02:00:00,7180.262,0.0,0.374292
2021-03-23 03:00:00,7181.995,0.0,0.348307
2021-03-23 04:00:00,7304.095,0.0,0.32329
2021-03-23 05:00:00,7524.026,0.0,0.300968
2021-03-23 06:00:00,7781.916,0.001627,0.282732
2021-03-23 07:00:00,8007.871,0.085194,0.26946
2021-03-23 08:00:00,8151.741,0.210841,0.261409
2021-03-23 09:00:00,8199.375,0.342753,0.258193
2021-03-23 10:00:00,8170.187,0.45628,0.25885
2021-03-23 11:00:00,8101.988,0.532518,0.261976
2021-03-23 12:00:00,8034.504,0.559329,0.265928
2021-03-23 13:00:00,8000.922,0.532518,0.269055
2021-03-23 14:00:00,8028.104,0.45628,0.269922
2021-03-23 15:00:00,8136.08,0.342753,0.267516
2021-03-23 16:00:00,8326.079,0.210841,0.261381
2021-03-23 17:00:00,8561.029,0.085194,0.251688
2021-03-23 18:00:00,8762.54,0.001627,0.239208
2021-03-23 19:00:00,8845.103,0.0,0.225209
2021-03-23 20:00:00,8770.841,0.0,0.211286
2021-03-23 21:00:00,8576.536,0.0,0.199139
2021-03-23 22:00:00,8345.687,0.0,0.190341
2021-03-23 23:00:00,8152.867,0.0,0.186117
2021-03-24 00:00:00,7522.812,0.0,0.185964
2021-03-24 01:00:00,7378.211,0.0,0.192393
2021-03-24 02:00:00,7280.627,0.0,0.203634
2021-03-24 03:00:00,7280.879,0.0,0.218553
2021-03-24 04:00:00,7401.404,0.0,0.235582
2021-03-24 05:00:00,7619.665,0.0,0.252919
2021-03-24 06:00:00,7875.793,0.00267,0.268757
2021-03-24 07:00:00,8099.895,0.081258,0.281523
2021-03-24 08:00:00,8241.822,0.196611,0.290071
2021-03-24 09:00:00,8287.425,0.317085,0.293831
2021-03-24 10:00:00,8256.12,0.420507,0.292871
2021-03-24 11:00:00,8185.72,0.489865,0.287875
2021-03-24 12:00:00,8115.952,0.514241,0.280047
2021-03-24 13:00:00,8080.006,0.489865,0.270928
2021-03-24 14:00:00,8104.745,0.420507,0.262188
2021-03-24 15:00:00,8210.202,0.317085,0.255388
2021-03-24 16:00:00,8397.608,0.196611,0.25176
2021-03-24 17:00:00,8629.891,0.081258,0.252038
2021-03-24 18:00:00,8828.666,0.00267,0.256354
2021-03-24 19:00:00,8908.426,0.0,0.264213
2021-03-24 20:00:00,8831.295,0.0,0.274561
2021-03-24 21:00:00,8634.059,0.0,0.285925
2021-03-24 22:00:00,8400.218,0.0,0.296612
2021-03-24 23:00:00,8204.348,0.0,0.304943
2021-03-25 00:00:00,7571.087,0.0,0.308254
2021-03-25 01:00:00,7423.33,0.0,0.307991
2021-03-25 02:00:00,7322.538,0.0,0.302515
2021-03-25 03:00:00,7319.536,0.0,0.29205
2021-03-25 04:00:00,7436.762,0.0,0.277446
2021-03-25 05:00:00,7651.682,0.0,0.260069
2021-03-25 06:00:00,7904.431,0.004027,0.241624
2021-03-25 07:00:00,8125.117,0.084412,0.223942
2021-03-25 08:00:00,8263.595,0.199895,0.208737
2021-03-25 09:00:00,8305.72,0.319898,0.197393
2021-03-25 10:00:00,8270.909,0.422662,0.190781
2021-03-25 11:00:00,8196.979,0.491485,0.189162
2021-03-25 12:00:00,8123.659,0.51566,0.192157
2021-03-25 13:00:00,8084.143,0.491485,0.198813
2021-03-25 14:00:00,8105.298,0.422662,0.207744
2021-03-25 15:00:00,8207.157,0.319898,0.217327
2021-03-25 16:00:00,8390.957,0.199895,0.225931
2021-03-25 17:00:00,8619.628,0.084412,0.232151
2021-03-25 18:00:00,8814.788,0.004027,0.235001
2021-03-25 19:00:00,8890.931,0.0,0.234058
2021-03-25 20:00:00,8810.188,0.0,0.229525
2021-03-25 21:00:00,8609.346,0.0,0.222207
2021-03-25 22:00:00,8371.908,0.0,0.213406
2021-03-25 23:00:00,8172.453,0.0,0.204753
2021-03-26 00:00:00,7535.526,0.0,0.196745
2021-03-26 01:00:00,7384.217,0.0,0.193455
2021-03-26 02:00:00,7279.895,0.0,0.194905
2021-03-26 03:00:00,7273.387,0.0,0.201831
2021-03-26 04:00:00,7387.134,0.0,0.214343
2021-03-26 05:00:00,7598.606,0.0,0.231904
2021-03-26 06:00:00,7847.939,0.005328,0.253399
2021-03-26 07:00:00,8065.245,0.084349,0.27727
2021-03-26 08:00:00,8200.383,0.195688,0.301722
2021-03-26 09:00:00,8239.209,0.31082,0.324954
2021-03-26 10:00:00,8201.144,0.409175,0.345387
2021-03-26 11:00:00,8124.006,0.47496,0.36187
2021-03-26 12:00:00,8047.529,0.498053,0.373819
2021-03-26 13:00:00,8004.908,0.47496,0.381283
2021-03-26 14:00:00,8023.013,0.409175,0.384926
2021-03-26 15:00:00,8121.881,0.31082,0.385919
2021-03-26 16:00:00,8302.749,0.195688,0.385774
2021-03-26 17:00:00,8528.551,0.084349,0.386121
2021-03-26 18:00:00,8720.907,0.005328,0.38848
2021-03-26 19:00:00,8794.315,0.0,0.394038
2021-03-26 20:00:00,8710.907,0.0,0.403481
2021-03-26 21:00:00,8507.47,0.0,0.416888
2021-03-26 22:00:00,8267.513,0.0,0.433711
2021-03-26 23:00:00,8065.615,0.0,0.452842
2021-03-27 00:00:00,6990.083,0.0,0.471506
2021-03-27 01:00:00,6836.49,0.0,0.490445
2021-03-27 02:00:00,6729.967,0.0,0.506675
2021-03-27 03:00:00,6721.342,0.0,0.518704
2021-03-27 04:00:00,6833.059,0.0,0.525478
2021-03-27 05:00:00,7042.588,0.0,0.526527
2021-03-27 06:00:00,7290.067,0.006334,0.522029
2021-03-27 07:00:00,7505.612,0.080258,0.512789
2021-03-27 08:00:00,7639.08,0.182582,0.50013
2021-03-27 09:00:00,7676.33,0.287893,0.485722
2021-03-27 10:00:00,7636.784,0.377646,0.471362
2021-03-27 11:00:00,7558.263,0.437601,0.45874
2021-03-27 12:00:00,7480.5,0.458635,0.449217
2021-03-27 13:00:00,7436.692,0.437601,0.443649
2021-03-27 14:00:00,7453.709,0.377646,0.442287
2021-03-27 15:00:00,7551.591,0.287893,0.44475
2021-03-27 16:00:00,7731.574,0.182582,0.450087
2021-03-27 17:00:00,7956.593,0.080258,0.45692
2021-03-27 18:00:00,8148.27,0.006334,0.463642
2021-03-27 19:00:00,8221.102,0.0,0.468643
2021-03-27 20:00:00,8137.221,0.0,0.470544
2021-03-27 21:00:00,7933.417,0.0,0.46839
